instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,explicit.started,slider.started,text.started,explicit.stopped,slider.response,slider.rt,instruction.started,instructionsBox.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,instruction.stopped,trial.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,trial.stopped,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,requiredResponse.duration,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,feedbackResponse.duration,end.started,endBox.started,endBox.stopped,end.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,expStart,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,9,0,36,1,121.26522510009818,,,,,,,,,,,,,,,,,,121.23207999998704,121.26522510009818,121.26522510009818,121.26522510009818,121.26522510009818,121.26522510009818,121.26522510009818,121.54599210014567,121.54599210014567,121.54599210014567,121.54599210014567,121.54599210014567,122.11507500009611,i,1,0.5465276001486927,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,1,text_trial_type_1,img_trial_type_1,0,3,3,3,9,1,37,0,122.14531020005234,,,,,,,,,,,,,,,,,,122.1163759001065,122.14531020005234,122.14531020005234,122.14531020005234,122.14531020005234,122.14531020005234,122.14531020005234,122.43064710008912,122.43064710008912,122.43064710008912,122.43064710008912,122.43064710008912,123.10154310008511,e,1,0.652144999941811,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,4,text_trial_type_4,img_trial_type_4,0,3,3,3,9,2,38,3,123.14728470006958,,,,,,,,,,,,,,,,,,123.10281520010903,123.14728470006958,123.14728470006958,123.14728470006958,123.14728470006958,123.14728470006958,123.14728470006958,123.41482149995863,123.41482149995863,123.41482149995863,123.41482149995863,123.41482149995863,123.93407310009934,e,1,0.5068647998850793,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Sort the same four categories again. Remember to go as fast as you can while making as few mistakes as possible.

The green and white labels and items may help to identify the appropriate category. Use the E and I keys to categorize items into the four groups left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled,Negative,Positive,or,2,text_trial_type_2,img_trial_type_2,0,3,3,3,9,3,39,1,123.96838039997965,,,,,,,,,,,,,,,,,,123.93540229997598,123.96838039997965,123.96838039997965,123.96838039997965,123.96838039997965,123.96838039997965,123.96838039997965,124.249454600038,124.249454600038,124.249454600038,124.249454600038,124.249454600038,125.05092629999854,i,1,0.7729592998512089,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,0,0,0,1,129.10316850012168,,,,,,,,125.05220000003465,125.83354780008085,125.83354780008085,125.83354780008085,125.83354780008085,125.83354780008085,125.83354780008085,125.83354780008085,127.80273370002396,129.03871789993718,129.0633688000962,129.10316850012168,129.10316850012168,129.10316850012168,129.10316850012168,129.10316850012168,129.10316850012168,129.37062539998442,129.37062539998442,129.37062539998442,129.37062539998442,129.37062539998442,130.2400299999863,e,1,0.8652009998913854,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,0,1,1,1,130.27082259999588,,,,,,,,,,,,,,,,,,130.24204190005548,130.27082259999588,130.27082259999588,130.27082259999588,130.27082259999588,130.27082259999588,130.27082259999588,130.55583820003085,130.55583820003085,130.55583820003085,130.55583820003085,130.55583820003085,131.12485180003569,e,1,0.5451367001514882,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,1,0,2,1,131.1555397999473,,,,,,,,,,,,,,,,,,131.12637290009297,131.1555397999473,131.1555397999473,131.1555397999473,131.1555397999473,131.1555397999473,131.1555397999473,131.4400712000206,131.4400712000206,131.4400712000206,131.4400712000206,131.4400712000206,131.9925478999503,e,1,0.5249534999020398,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,1,1,3,0,132.02371839992702,,,,,,,,,,,,,,,,,,131.99408540013246,132.02371839992702,132.02371839992702,132.02371839992702,132.02371839992702,132.02371839992702,132.02371839992702,132.307989400113,132.307989400113,132.307989400113,132.307989400113,132.307989400113,132.97873140010051,i,1,0.6516095001716167,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,2,0,4,0,133.0076627000235,,,,,,,,,,,,,,,,,,132.98025700007565,133.0076627000235,133.0076627000235,133.0076627000235,133.0076627000235,133.0076627000235,133.0076627000235,133.29342370014638,133.29342370014638,133.29342370014638,133.29342370014638,133.29342370014638,133.86344280000776,i,1,0.5499629001133144,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,2,1,5,0,133.8921374999918,,,,,,,,,,,,,,,,,,133.86494789994322,133.8921374999918,133.8921374999918,133.8921374999918,133.8921374999918,133.8921374999918,133.8921374999918,134.1932242999319,134.1932242999319,134.1932242999319,134.1932242999319,134.1932242999319,134.6957741000224,i,1,0.4790441000368446,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,3,0,6,1,134.7263219000306,,,,,,,,,,,,,,,,,,134.6973039000295,134.7263219000306,134.7263219000306,134.7263219000306,134.7263219000306,134.7263219000306,134.7263219000306,135.02716689999215,135.02716689999215,135.02716689999215,135.02716689999215,135.02716689999215,135.69667770015076,e,1,0.6658681998960674,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,3,1,7,1,135.72808209992945,,,,,,,,,,,,,,,,,,135.6979066999629,135.72808209992945,135.72808209992945,135.72808209992945,135.72808209992945,135.72808209992945,135.72808209992945,136.01182610006072,136.01182610006072,136.01182610006072,136.01182610006072,136.01182610006072,137.66478350013494,e,1,1.639687899965793,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,4,0,8,0,137.69582700007595,,,,,,,,,,,,,,,,,,137.6660840001423,137.69582700007595,137.69582700007595,137.69582700007595,137.69582700007595,137.69582700007595,137.69582700007595,137.99727940000594,137.99727940000594,137.99727940000594,137.99727940000594,137.99727940000594,138.69828100013547,i,1,0.6742384000681341,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,4,1,9,0,138.73053229996003,,,,,,,,,,,,,,,,,,138.69930230011232,138.73053229996003,138.73053229996003,138.73053229996003,138.73053229996003,138.73053229996003,138.73053229996003,139.0153272000607,139.0153272000607,139.0153272000607,139.0153272000607,139.0153272000607,139.58483100007288,i,1,0.5455606000032276,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,5,0,10,0,139.6142287000548,,,,,,,,,,,,,,,,,,139.5864572999999,139.6142287000548,139.6142287000548,139.6142287000548,139.6142287000548,139.6142287000548,139.6142287000548,139.89949889993295,139.89949889993295,139.89949889993295,139.89949889993295,139.89949889993295,140.40037050005049,i,1,0.4699375999625772,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,5,1,11,0,140.43284879997373,,,,,,,,,,,,,,,,,,140.40187130006962,140.43284879997373,140.43284879997373,140.43284879997373,140.43284879997373,140.43284879997373,140.43284879997373,140.70054230000824,140.70054230000824,140.70054230000824,140.70054230000824,140.70054230000824,141.2355943999719,i,1,0.5072922001127154,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,6,0,12,0,141.2674541999586,,,,,,,,,,,,,,,,,,141.23709550010972,141.2674541999586,141.2674541999586,141.2674541999586,141.2674541999586,141.2674541999586,141.2674541999586,141.55157100013457,141.55157100013457,141.55157100013457,141.55157100013457,141.55157100013457,142.02010650001466,i,1,0.4559245000127703,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,6,1,13,1,142.050731100142,,,,,,,,,,,,,,,,,,142.02174629992805,142.050731100142,142.050731100142,142.050731100142,142.050731100142,142.050731100142,142.050731100142,142.33535930002108,142.33535930002108,142.33535930002108,142.33535930002108,142.33535930002108,142.77137560001574,e,1,0.4304887999314815,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,7,0,14,0,142.80184029997326,,,,,,,,,,,,,,,,,,142.77287460002117,142.80184029997326,142.80184029997326,142.80184029997326,142.80184029997326,142.80184029997326,142.80184029997326,143.0865476001054,143.0865476001054,143.0865476001054,143.0865476001054,143.0865476001054,143.7887258999981,i,1,0.6741607999429107,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,7,1,15,1,143.82012760010548,,,,,,,,,,,,,,,,,,143.7902868001256,143.82012760010548,143.82012760010548,143.82012760010548,143.82012760010548,143.82012760010548,143.82012760010548,144.11991130001843,144.11991130001843,144.11991130001843,144.11991130001843,144.11991130001843,144.69108449993655,e,1,0.5453757999930531,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,8,0,16,1,144.7204112999607,,,,,,,,,,,,,,,,,,144.69275919999927,144.7204112999607,144.7204112999607,144.7204112999607,144.7204112999607,144.7204112999607,144.7204112999607,145.0050594001077,145.0050594001077,145.0050594001077,145.0050594001077,145.0050594001077,145.5412745999638,e,1,0.509701699949801,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,8,1,17,1,145.57163690007292,,,,,,,,,,,,,,,,,,145.54320139996707,145.57163690007292,145.57163690007292,145.57163690007292,145.57163690007292,145.57163690007292,145.57163690007292,145.87198440008797,145.87198440008797,145.87198440008797,145.87198440008797,145.87198440008797,146.35853890003636,e,1,0.46518700011074543,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,9,0,18,0,146.38958950014785,,,,,,,,,,,,,,,,,,146.3602187000215,146.38958950014785,146.38958950014785,146.38958950014785,146.38958950014785,146.38958950014785,146.38958950014785,146.68961370014586,146.68961370014586,146.68961370014586,146.68961370014586,146.68961370014586,147.2757466000039,i,1,0.5821652000304312,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,9,1,19,0,147.30646819993854,,,,,,,,,,,,,,,,,,147.2772210999392,147.30646819993854,147.30646819993854,147.30646819993854,147.30646819993854,147.30646819993854,147.30646819993854,147.59091480006464,147.59091480006464,147.59091480006464,147.59091480006464,147.59091480006464,148.7101185999345,i,1,1.0979031999595463,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,10,0,20,1,148.74167050002143,,,,,,,,,,,,,,,,,,148.7120332000777,148.74167050002143,148.74167050002143,148.74167050002143,148.74167050002143,148.74167050002143,148.74167050002143,149.02626450010575,149.02626450010575,149.02626450010575,149.02626450010575,149.02626450010575,149.64632300008088,e,1,0.6126259998418391,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,10,1,21,1,149.67666160012595,,,,,,,,,,,,,,,,,,149.64796199998818,149.67666160012595,149.67666160012595,149.67666160012595,149.67666160012595,149.67666160012595,149.67666160012595,149.96023979992606,149.96023979992606,149.96023979992606,149.96023979992606,149.96023979992606,150.66313740005717,e,1,0.6726687999907881,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,11,0,22,0,150.69449719996192,,,,,,,,,,,,,,,,,,150.66475210012868,150.69449719996192,150.69449719996192,150.69449719996192,150.69449719996192,150.69449719996192,150.69449719996192,150.99455110006966,150.99455110006966,150.99455110006966,150.99455110006966,150.99455110006966,151.54726939997636,i,1,0.5436956000048667,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,11,1,23,0,151.57759320014156,,,,,,,,,,,,,,,,,,151.54885219992138,151.57759320014156,151.57759320014156,151.57759320014156,151.57759320014156,151.57759320014156,151.57759320014156,151.86234150012024,151.86234150012024,151.86234150012024,151.86234150012024,151.86234150012024,152.39726330013946,i,1,0.5092162999790162,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,12,0,24,1,152.42870990000665,,,,,,,,,,,,,,,,,,152.3988049000036,152.42870990000665,152.42870990000665,152.42870990000665,152.42870990000665,152.42870990000665,152.42870990000665,152.71347940014675,152.71347940014675,152.71347940014675,152.71347940014675,152.71347940014675,153.33216929994524,e,1,0.6075011999346316,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,12,1,25,1,153.36407290003262,,,,,,,,,,,,,,,,,,153.33370280009694,153.36407290003262,153.36407290003262,153.36407290003262,153.36407290003262,153.36407290003262,153.36407290003262,153.64732070011087,153.64732070011087,153.64732070011087,153.64732070011087,153.64732070011087,154.8834689001087,e,1,1.2315819000359625,None,i,1,0.7030646000057459,None,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,13,0,26,0,154.91445749998093,,,,,,,,,,,,,,,,,,154.88615219993517,154.91445749998093,154.91445749998093,154.91445749998093,154.91445749998093,154.91445749998093,154.91445749998093,155.2159603999462,155.2159603999462,155.2159603999462,155.2159603999462,155.2159603999462,156.2355719001498,i,1,0.9883665998931974,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,13,1,27,0,156.26596590015106,,,,,,,,,,,,,,,,,,156.23709019995295,156.26596590015106,156.26596590015106,156.26596590015106,156.26596590015106,156.26596590015106,156.26596590015106,156.55233480012976,156.55233480012976,156.55233480012976,156.55233480012976,156.55233480012976,156.98642400000244,i,1,0.4059583998750895,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,14,0,28,1,157.0173717001453,,,,,,,,,,,,,,,,,,156.98791090003215,157.0173717001453,157.0173717001453,157.0173717001453,157.0173717001453,157.0173717001453,157.0173717001453,157.30262460000813,157.30262460000813,157.30262460000813,157.30262460000813,157.30262460000813,157.87153350003064,e,1,0.533563899807632,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,1,text_trial_type_1,img_trial_type_1,0,4,4,4,14,1,29,0,157.90092239994556,,,,,,,,,,,,,,,,,,157.87304259999655,157.90092239994556,157.90092239994556,157.90092239994556,157.90092239994556,157.90092239994556,157.90092239994556,158.1861358000897,158.1861358000897,158.1861358000897,158.1861358000897,158.1861358000897,158.85476529994048,i,1,0.6349251999054104,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,15,0,30,1,158.88712360011414,,,,,,,,,,,,,,,,,,158.8562750001438,158.88712360011414,158.88712360011414,158.88712360011414,158.88712360011414,158.88712360011414,158.88712360011414,159.1865694001317,159.1865694001317,159.1865694001317,159.1865694001317,159.1865694001317,160.0234177999664,e,1,0.8248199999798089,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
"Notice above, there are only two cateogries and they have switched positions. The concept that was previously on the left is now on the right, and the concept that was on the right is now on the left. Practice this new configuration.

Use the E and I keys to catgorize items left and right, and correct errors by hitting the other key.

Press E or I to continue.",Disabled,Abled, , , ,2,text_trial_type_2,img_trial_type_2,0,4,4,4,15,1,31,1,160.05405139992945,,,,,,,,,,,,,,,,,,160.02497439994477,160.05405139992945,160.05405139992945,160.05405139992945,160.05405139992945,160.05405139992945,160.05405139992945,160.33846969995648,160.33846969995648,160.33846969995648,160.33846969995648,160.33846969995648,161.09296900010668,e,1,0.7450723999645561,None,None,0,,,,,,,male,21,00004,2023-11-30_18h38.06.825,IAT,2023.2.3,59.974654755295816,2023-11-30 18h38.31.906059 +0530,
